    Type,Air_Temp_K,Process_Temp_K,Rotational_Speed_RPM,Torque_Nm,Tool_Wear_Min,Machine_Failure
High,302.1923441904415,313.8818995296419,1562.8131951110588,15.785854325287474,177,0
Medium,297.71550455177487,313.54746132030726,1256.2965483865898,54.43749222708875,81,0
??,298.1621512256333,313.450816377355,1295.4200737281444,25.156542256450358,30,0
Low,303.44970853640103,309.80254001086155,1797.6353658872993,,191,0
??,299.76322352206904,306.774316522496,1324.1415227029834,72.50098766296713,156,0
Low,301.6975445121825,309.77488050462426,2154.6227198935267,54.775146063063765,142,0
High,299.0237305072247,309.94597770669463,2235.607218198521,27.04825821453466,57,0
Low,297.9800685719376,309.8993175324486,1797.5497151728782,37.0747608418104,22,0
High,301.2547806042466,310.3877258611512,2388.604921149361,78.12935817473743,165,1
??,,307.57657022991157,1984.0680322713238,70.35274370157401,40,0
High,298.7299983556686,308.66241181133614,1888.3656054433313,11.090725685036118,202,0
??,297.09037037385923,309.3418659196347,1851.1809420642,78.5860696592641,14,0
Medium,301.95794966940747,306.311212095165,1889.7703797528598,35.797063134252014,86,0
Medium,304.44208838346105,309.553641345615,2748.62023989507,58.679271619014735,2,0
Medium,304.95510968015867,313.10469617069595,2290.2512960615004,59.88735952264355,210,0
High,299.5027681044159,313.28059542732876,1704.3357554577601,73.81791049949192,0,0
Medium,297.52530389636445,309.1156377190103,2374.175792328904,71.95426133425303,215,0
Low,299.4282937038432,310.18808312084354,1728.4278213166656,29.721071401476266,240,0
??,303.47269409962723,305.33650332135056,1401.143852455482,55.04748348000116,74,0
??,297.0600567855204,311.744325564686,1960.5765719290384,37.559379605030315,221,0
Low,304.5209565165292,309.0460588294686,2401.6381746214624,46.78806155218038,241,0
High,298.4186576879815,309.45477683083345,1804.255857419714,48.82749678044574,138,0
High,304.85803659450306,313.73672727179763,2590.6786272757486,37.744041208172575,187,0
??,303.3860888753396,309.6183443456061,1819.1243265404157,42.47258143082987,230,0
Medium,303.0857053414739,305.21192246227855,1759.7424408107709,24.583958754470782,192,0
High,298.17904673773285,307.27490890869063,2797.190262181227,52.53524682830302,75,0
High,295.08777211947927,309.7562061430826,1971.9552367841047,63.12718708099325,3,0
Low,298.82132908825986,309.24396292748537,2488.3539355416096,40.08188428862922,24,0
Low,298.0180936966269,313.60370137280484,2487.9808896958757,78.43760617428481,199,0
Medium,295.37396990408797,310.42137509306167,2682.190939358687,14.0058485188028,206,0
High,300.0536525650593,311.89635741915123,1335.8320871204858,51.24124772230501,170,0
High,299.03031311282734,309.6932329704347,1633.9524422829477,50.85205414106334,93,0
Low,301.34556467741527,309.39655734059164,2428.396946474294,12.540739488752461,167,0
High,301.21186322194086,309.4628666847435,2100.162387837704,25.719912067841662,95,1
??,296.2074663589668,309.1092156969384,2095.383907767254,73.38798085546958,107,0
Low,304.7696554612662,310.385833858542,1465.9444829923852,48.11598312264497,98,0
Medium,296.8693142944145,307.504434017536,1649.8448225822876,40.547011247751634,212,0
Low,299.45274024764706,313.9105519384182,2034.134537146775,39.08475118757872,94,0
High,299.88117543433737,308.33085548093874,1643.4901834793939,,99,0
Medium,303.1306279721412,306.4752383417735,1536.452468317944,35.69218229351101,90,0
Low,295.9922959609465,305.96550478597743,1340.4096892319938,70.14168036283803,43,0
??,299.2864427920853,305.1342291512013,1449.161619077353,31.643481951661514,199,0
??,301.28502170236203,309.2285607856686,2430.1884199871565,47.20527891519904,186,0
Low,297.1515562162406,306.87610988545424,2350.046688935545,20.067383867513616,127,0
??,301.2746789876607,305.2164790258725,1273.3338949579386,67.75212185704112,22,0
??,304.23664837549654,310.20019546289524,1525.2545365505775,61.51824097033795,189,0
??,304.9751813117268,311.79978548650763,2096.728554772346,47.10651444323366,22,0
Medium,295.32451076790676,305.857510509111,1716.204550778837,11.813091523528096,233,0
??,297.35588228244677,309.6092077291966,2517.1993642872485,43.68801323002878,185,0
??,298.103071157917,312.4362867860075,2455.982892259435,25.76375697576728,54,0
??,298.99126100444965,314.85806821008424,2626.5288927329752,38.93620071125136,160,0
Medium,297.42257157584766,311.67190344642563,2100.689970408185,69.94985422010512,76,0
Low,297.03487994555314,307.4483955080952,1763.3223676945577,63.872231374551305,62,0
High,304.545538424175,312.16553639779,2169.7035138958686,26.9367036655318,102,0
??,304.18521602770517,310.9792942681983,1342.6186875927324,,243,0
Low,295.46992501003115,307.11799288581545,1215.3376283863481,73.22473544033275,59,0
??,298.38813021604847,313.51110825847553,1227.3496321925686,47.00714101936365,226,0
Medium,299.05148553678407,309.274044272276,1852.068700694746,47.110522420153934,188,0
Low,297.39014534665944,314.61977654734125,1564.9241505649013,73.08861755023116,79,0
Medium,301.28872896988173,312.2290100744778,1451.7403292800764,54.53013659074624,203,0
??,301.4038074664424,311.4456315463182,2184.5216249890727,47.56818883039411,188,0
??,303.50504228328595,312.28352837476564,2792.15206818109,62.440396657665055,94,0
Medium,302.40869268385217,309.7809701881822,1484.4051257848582,26.456798068952658,68,0
High,300.42573326965953,310.05226477801676,2074.274278742302,71.48641937869196,113,0
Medium,301.5358677004442,313.51207385444746,1391.56402239983,47.1990668285638,103,0
??,297.73988781543017,311.809285366435,2694.7783057154224,52.244950648019056,107,0
Medium,300.9305618996736,313.9724332519164,1666.8082697129362,16.296070987838416,88,0
High,,313.9082675357427,2605.3437120694052,31.665627113356212,20,0
Medium,296.3334446731637,314.76490034044247,1652.922302800603,39.871473567046614,130,0
High,297.4254427658297,312.00214658845334,2489.683968298751,38.973666640521365,175,0
High,297.91693450721584,310.02301717661743,1535.0101335132363,64.47990563249205,9,0
Medium,304.2430956705256,306.6631170020908,1668.463088245511,,86,0
Medium,297.30386639385887,312.05380559647415,1507.9605846458144,,208,0
Low,297.8924390281967,307.9157771675993,1622.8158045594491,50.78320760235772,169,0
??,298.6935413008943,307.8294756803733,2535.7852085333043,53.051040085695774,226,0
High,301.6374273862539,307.38287776448067,2222.4519960747157,18.51083149603686,216,0
Low,296.1823839247214,313.7512205735145,1849.4074701395584,10.17279520901972,193,0
Medium,304.5394521249378,313.67964446682157,2754.43364333145,74.23543560153011,90,0
??,303.6557122009476,311.3097044487006,1943.778443407318,15.574589797933385,173,0
Low,300.7721607300895,309.72980981370733,2751.6159540141625,72.85068523594,136,0
High,301.74037867424954,311.721144600988,1514.5390766573764,37.945041207048774,122,0
Low,295.16660471244217,311.0722945029839,2647.4214833839187,55.71391355965469,176,0
High,298.3894477534845,309.1573424832339,1222.1155265559914,22.993028349447737,3,0
Medium,302.9566023066144,308.79630867485633,2072.4851237852117,67.67419194792424,187,0
??,295.7748297379239,308.8279430814535,1876.8838308672237,22.6135370829912,89,0
??,297.8231383421072,310.8913340315604,2040.140552755167,37.055640382043464,95,0
??,300.8529682833431,311.47669356120826,2085.5117311163185,,28,0
Medium,297.56413027698943,309.51741753515444,1822.4501665083376,68.62541703808557,85,0
High,304.33977974144517,314.68691450213043,2797.116555017752,70.08350695542157,46,0
Medium,,305.8384571800448,2762.4115044810014,36.04202225591619,76,0
??,302.9739435790778,308.47047025953776,2738.7926027273525,31.516492970299154,86,0
Medium,300.0794869190641,309.1907468312544,2766.536075802541,,190,0
Medium,302.5033077581996,305.1692134346494,2468.8198380310378,,30,0
Medium,298.1071532831145,308.6495718766823,2781.744766442131,,50,0
High,300.1448960231204,307.7370991717284,2627.776360440227,74.91825730103723,168,0
Low,303.5683534972318,310.0603627022748,1865.4922192518738,36.813066899505856,35,0
Low,299.668780991231,308.3641054718327,2455.6433734134525,20.632048141215357,244,0
Medium,298.5971986191027,312.26182134946464,2659.3085522010015,22.575008762192894,167,0
Low,300.3615538625274,310.0993249540765,2340.169717739348,56.888236660805404,94,0
Low,302.17362753036366,306.2976223349626,1876.4517449049663,38.52684961550315,187,0
Medium,299.435633454985,312.5006132414435,1305.2643872262804,20.94202188392724,14,0
Medium,304.3887697514227,305.9922889608268,2495.51509929694,,77,0
??,297.94945824042344,313.39049168079356,2724.3885970023525,47.1423550422924,226,0
Low,299.7546360616912,314.3142219408622,1779.9412163678821,18.501168687349548,215,0
High,302.56927659341443,308.22445290184857,1443.0496815823035,10.24097492610868,157,0
Medium,301.8912109049576,314.2614263326293,1722.4061431528892,74.21086332469288,157,0
??,303.63641052417154,312.93008159122536,2132.195773085194,31.340283354466,154,0
High,,314.2243561100377,1707.0864052515778,25.504870174009042,240,0
Low,299.2685832879509,311.6627013692085,2176.989968314166,58.893656680973216,39,0
??,296.1115087978331,307.35644039421425,2746.963571591409,69.73819055266148,205,0
Medium,295.3041588080797,313.9452323691097,2273.175189292292,54.25951371404669,44,0
High,302.26876906139773,306.84265076170743,1780.2549860569948,27.813792786897213,238,0
Medium,303.74013671308717,307.13060551017537,2697.204754354456,70.3145636348016,202,0
Low,297.2071258594442,307.71062990140365,2105.0164299218304,45.729903728905356,174,0
High,296.5844803718991,308.0424631148658,1405.3958376521066,36.68335620721728,235,0
Low,295.6220509152569,310.14479642131033,1998.3696083100185,52.330828374308176,89,0
Low,,312.13457360434046,2245.81831185608,59.04285565468215,55,0
??,298.11381939892584,314.2620817440068,2541.2069853067815,51.56809118805995,53,0
Medium,299.01696892759776,305.884375873355,2698.3628587322355,74.41718120059642,84,0
High,300.0275019160961,314.5436936222824,1707.8658139462163,53.96124641993376,8,0
Low,303.3945323420955,314.21322967096813,1448.8197825264588,71.50064988379035,117,0
Low,301.50833221561487,305.5399929218104,1318.1258275102118,51.087090460771144,238,0
High,301.1506462985781,308.6032113769156,2381.367364333252,33.07757016110874,64,0
Low,296.7567209995591,313.13143390299336,2472.253204344691,47.26077722382367,107,0
??,300.1318989170983,311.11576545479403,1854.9970030850668,16.04356827561218,197,0
??,302.1538101717866,312.7909394338177,1833.4806514778065,26.1122243727056,128,0
??,304.7326088303049,312.1903333878989,2726.779250647411,63.63621635426017,213,0
??,297.01406309213354,309.9677011312716,2666.6901201285236,56.30329274790982,242,0
Low,295.09543353067227,305.412180459517,1573.2254430672692,21.656309737370293,245,0
High,295.7530143359847,310.842682020645,2449.2922363996913,40.66106233806568,140,0
High,298.7585246518198,305.48566653059294,2196.320633972704,19.93945441511748,37,0
High,303.2054464774599,311.0372671753513,1446.756382591424,69.90724994617818,240,0
High,295.07142081768245,313.0041086249368,1770.8336753384965,17.64187912280022,172,0
Medium,299.5673059288584,310.8499174870192,1483.956706091972,55.79644977322342,104,0
High,298.29230615341396,314.97021804561695,1672.2496621149417,52.49000006847184,39,0
Medium,295.52481710099727,309.55866500180434,2184.4818812373624,43.09436519527949,222,0
Medium,299.5023628667262,312.4882746360399,1800.4247536695034,29.476423586489926,142,0
??,297.54748707336717,311.67213291741905,1830.4952317373713,38.27695499951206,177,0
Medium,298.51884834347004,314.91431691558086,2063.435668187504,66.44739103227329,129,0
Low,302.05615304784294,312.13219005077104,1339.5586221467565,63.308557088227175,180,0
Medium,300.2155098391097,306.6403073145939,2382.075663759064,,222,0
??,,314.5551770641724,1842.7352534613442,62.487650905274045,153,0
Medium,304.6141454042364,311.6777722644576,1968.6353411237124,20.07204620487374,193,0
Low,301.3591076570974,305.5933823080639,2758.8795661674108,16.936751525370216,74,0
Low,302.6586842566253,311.5756830578461,1750.9870213092063,70.30490359978154,32,0
Low,295.7921315000837,313.83119406674774,2237.1502975582807,68.60221992411107,209,1
??,295.4705837946002,310.7704186199002,1828.006907673297,,84,0
??,295.19448050368084,308.54019638032014,2630.852349893885,52.41340217208767,58,1
High,296.88794027773446,313.20909634070614,2554.810027192063,35.68101945376719,94,0
??,299.14408397718495,312.8251200820583,1586.5988348198148,25.68578141046023,25,0
Low,304.3582613340282,310.441821542313,2306.793140177441,56.73595064108855,221,0
Low,299.57059659265775,306.543617698959,1304.2751934355313,,102,0
??,297.9025510537253,307.5098648552318,2741.096623247824,40.589760301670495,20,0
Medium,,312.38483972186106,1758.384172822652,31.22487291560325,176,0
??,296.1193457813479,313.0608216539493,2530.948436135627,28.95192694426438,79,0
??,301.09505891004983,307.7926527804099,1709.490185723696,11.659367002982403,70,0
Low,300.68431954330504,308.67985077186785,2212.433185914995,46.42217055358458,213,0
High,302.9199303340571,305.776318852498,2773.7452671749306,79.1765220898382,198,0
Low,304.86687611617026,312.134619483665,2602.7997810106085,67.06664012975256,65,0
High,297.50873471716113,305.0357754460003,1456.5854558478518,,36,0
Low,300.0965645080376,305.4654152121907,2075.981493039154,53.48148673928542,13,0
??,304.08865406319006,305.0434406778409,1757.6508513835042,43.70124873379256,199,0
Low,302.8518988442284,311.4531958333762,1894.9421626372668,79.3319905182626,220,0
Low,299.87406303100806,309.17387127700545,1736.2930067500297,,107,0
Low,304.45371649614776,307.9754676134333,1737.534797112821,74.17814029994128,134,0
??,295.5723669351681,314.1270101035711,2068.0851900425782,63.32913661486145,165,0
??,304.30998619712585,306.92802794676606,1507.142414597044,33.16848976666368,172,0
??,295.5050739238281,308.893680103814,2059.8326803733835,45.21435282770895,149,0
??,300.47304744114683,314.40311800927753,1646.3446995172815,36.90304552345909,171,0
High,303.9044094800109,309.2710656283704,1662.3726467868794,19.535629191617545,80,0
High,297.62720943561305,310.54693685647055,2381.9968464569965,34.97366070935351,79,0
Medium,299.7224849894516,305.80336866569485,1247.3497656958973,72.22810189960661,224,0
??,,312.90166386893463,1809.5132202780915,62.68449797443476,102,0
High,304.52143917076353,309.2275877708824,1852.0550082458321,29.43067520111634,34,0
Low,303.2364559475309,313.00515124598485,1976.1762235490764,35.75393191682768,101,0
??,,307.5379764255599,2270.417639567262,53.150374610456524,187,0
Medium,300.87626986615106,309.2247875056141,1791.4988523793386,39.12978705059412,223,0
Medium,303.20591789324146,312.8654893636501,1541.019366890328,45.21308814551941,244,1
Medium,298.9226704152355,314.7387776704364,2615.796544874094,58.871788776718766,130,0
Low,299.47551855106065,305.5962552438727,2769.661802689939,42.707559370081455,117,0
High,302.3000172108086,313.12456177418903,1232.0235090766926,23.367885276703706,194,0
Low,298.5775476329371,308.0068906762711,2074.3469616011166,,199,0
??,295.6390094204837,310.5074328089107,1746.7238065747172,34.92827611519647,237,0
Medium,295.74334608886073,307.9009226495075,1643.1833206195347,,94,0
Low,296.153628013057,311.1344547256799,1737.1302253918966,32.96759927745634,54,0
Low,303.6968132334366,308.53802830643974,2222.204410281921,40.7301552243004,8,0
High,,308.3361489097768,1505.145616367672,72.06292000101348,68,0
High,302.1288236934474,305.3793831293594,2660.5771386527204,61.383997303114015,27,0
Medium,298.92909335604895,306.4696040590381,1945.7832399031613,56.751735695095334,142,0
